accession,domain_number,subaccession,domain_begin,domain_end
PF28476,GlgP_C,A0A3R7IBH0,736,853
PF28476,GlgP_C,A0A4R9EHU8,738,852
PF28476,GlgP_C,A0A7H1B5N1,735,846
PF28476,GlgP_C,A0A367HPB2,746,865
PF28476,GlgP_C,A0A4S2UD44,730,847
PF28476,GlgP_C,A0A646K9X0,754,871
PF28476,GlgP_C,A0A2S1SX94,731,856
PF28476,GlgP_C,A0A919GYM5,750,867
PF28476,GlgP_C,A0A6B2RZT4,746,863
PF28476,GlgP_C,A0A370BCQ8,745,865
PF28476,GlgP_C,A0A939F593,747,864
PF28476,GlgP_C,A0A169P216,747,876
PF28476,GlgP_C,A0A919EIH5,722,838
PF28476,GlgP_C,D9XHF7,749,863
PF28476,GlgP_C,A0A1J4QA36,746,860
PF28476,GlgP_C,A0A0U3NKX3,746,860
PF28476,GlgP_C,A0A2S4Z5S3,746,860
PF28476,GlgP_C,A0A1H4YQT3,746,862
PF28476,GlgP_C,L7FE59,751,868
PF28476,GlgP_C,A0A0B5DMR6,748,865
PF28476,GlgP_C,A0A2K2RGI8,756,870
PF28476,GlgP_C,A0A7Z0PZY8,747,862
PF28476,GlgP_C,A0A7K2T7J4,748,862
PF28476,GlgP_C,A0A919L0U6,761,875
PF28476,GlgP_C,A0A1G8WBH7,744,858
PF28476,GlgP_C,A0A498EDX4,739,856
PF28476,GlgP_C,A0A1V2RF54,729,841
PF28476,GlgP_C,A0A4R4SET3,549,661
PF28476,GlgP_C,A0A949JDA4,719,838
PF28476,GlgP_C,A0A1E7JH39,735,878
PF28476,GlgP_C,A0A1H7GFH9,766,880
PF28476,GlgP_C,A0A561EVC7,776,890
PF28476,GlgP_C,A0A561UER6,753,866
PF28476,GlgP_C,A0A132N1L9,741,854
PF28476,GlgP_C,Z9JR60,744,854
PF28476,GlgP_C,Q8NNU4,744,849
PF28476,GlgP_C,A0A6B8VU65,717,824
PF28476,GlgP_C,A0A2S5X4C4,790,898
PF28476,GlgP_C,M0QPW0,783,909
PF28476,GlgP_C,G7GJI3,770,889
PF28476,GlgP_C,K6VXS6,772,890
PF28476,GlgP_C,S3Z4J0,740,842
PF28476,GlgP_C,A0A1R4FME4,732,845
PF28476,GlgP_C,A0A7X0LK00,746,858
PF28476,GlgP_C,S7UL77,743,855
PF28476,GlgP_C,A0A239CZA6,742,854
PF28476,GlgP_C,C8X4V6,743,855
PF28476,GlgP_C,A0A7J0BV98,741,853
PF28476,GlgP_C,A0A1B7XCH7,741,854
PF28476,GlgP_C,L7VN76,739,853
PF28476,GlgP_C,A0A4P9VPP0,739,850
PF28476,GlgP_C,A0A202DDI6,735,847
PF28476,GlgP_C,A0A1N6RCC0,736,847
PF28476,GlgP_C,A0A8J7JJC8,743,855
PF28476,GlgP_C,A0A926VHD6,762,875
PF28476,GlgP_C,A0A251WLK5,772,884
PF28476,GlgP_C,K9SBE7,755,867
PF28476,GlgP_C,A0A2T1EPH3,749,861
PF28476,GlgP_C,A0A8J7I0T0,742,854
PF28476,GlgP_C,A0A856MFM6,746,858
PF28476,GlgP_C,A0A8J7BSE9,742,854
PF28476,GlgP_C,A0A8A4TNC0,1337,1448
PF28476,GlgP_C,A0A1S6ITS8,735,845
PF28476,GlgP_C,A0A3N5BG56,739,849
PF28476,GlgP_C,F6B9G2,735,845
PF28476,GlgP_C,F6DQI3,735,845
PF28476,GlgP_C,A0A1C1A843,731,849
PF28476,GlgP_C,A0A926KWM4,731,849
PF28476,GlgP_C,A0A9D2WSD7,756,869
PF28476,GlgP_C,A0A2L2XEM4,735,845
PF28476,GlgP_C,H1XTB8,734,847
PF28476,GlgP_C,B5YA45,723,830
PF28476,GlgP_C,Q5JH18,722,830
PF28476,GlgP_C,Q8U0Q0,727,836
PF28476,GlgP_C,A0A5K7SBN7,733,846
PF28476,GlgP_C,G8UIV1,741,853
PF28476,GlgP_C,A0A2N8N9B7,741,853
PF28476,GlgP_C,A0A180F4T3,742,856
PF28476,GlgP_C,A0A1Y4D7G7,738,852
PF28476,GlgP_C,A0A1M4S6T0,741,854
PF28476,GlgP_C,A0A416GB86,741,854
PF28476,GlgP_C,Q8A881,741,854
PF28476,GlgP_C,A0A1I0LWW2,741,852
PF28476,GlgP_C,A0A1H0DY82,741,852
PF28476,GlgP_C,A0A133Q9L6,742,852
PF28476,GlgP_C,V8CSJ2,742,852
PF28476,GlgP_C,D1PHW0,742,852
PF28476,GlgP_C,A0A1I2NIB5,741,853
PF28476,GlgP_C,E7RSA1,741,853
PF28476,GlgP_C,C9LGL1,742,854
PF28476,GlgP_C,A0A0A2ES42,741,854
PF28476,GlgP_C,A0A4Y8WQG2,741,855
PF28476,GlgP_C,F4KNY3,740,856
PF28476,GlgP_C,J6H354,741,856
PF28476,GlgP_C,Q7MWC9,740,854
PF28476,GlgP_C,A0A328ITV1,741,855
PF28476,GlgP_C,A0A1G6JEC4,741,853
PF28476,GlgP_C,A0A5D0MGB7,739,847
PF28476,GlgP_C,A0A3G6ZLY0,739,853
PF28476,GlgP_C,A0A4Y9PVW0,734,847
PF28476,GlgP_C,W0ZDS1,729,843
PF28476,GlgP_C,A0A6M5IQR6,739,863
PF28476,GlgP_C,A0A4Q2M5I3,738,851
PF28476,GlgP_C,A0A7Y9SH85,738,850
PF28476,GlgP_C,A0A6I4NWI0,737,849
PF28476,GlgP_C,A0A387BIX5,736,855
PF28476,GlgP_C,A0A3M8A688,739,855
PF28476,GlgP_C,A0A2S0X000,739,853
PF28476,GlgP_C,A0A917URM9,742,858
PF28476,GlgP_C,A0A931DVR6,740,853
PF28476,GlgP_C,A0A9E8S8R8,738,850
PF28476,GlgP_C,A0A3A1TVQ3,738,861
PF28476,GlgP_C,A0A4Q7V1L7,749,862
PF28476,GlgP_C,A0A923EW67,747,855
PF28476,GlgP_C,A0A853AFW8,741,849
PF28476,GlgP_C,A0A929BAF3,741,849
PF28476,GlgP_C,A0A7Z1AWS8,741,851
PF28476,GlgP_C,A0A563F189,752,861
PF28476,GlgP_C,A0A495XMI5,747,856
PF28476,GlgP_C,A0AAE3KG51,748,857
PF28476,GlgP_C,A0A5C4M144,742,848
PF28476,GlgP_C,H6R3K5,742,854
PF28476,GlgP_C,A0A5A7S9I8,745,857
PF28476,GlgP_C,A0A934NX78,748,860
PF28476,GlgP_C,A0A370HWU7,742,854
PF28476,GlgP_C,A0A6I3L2P2,751,863
PF28476,GlgP_C,A0A7W9UJ07,754,866
PF28476,GlgP_C,A0A7K0E104,742,854
PF28476,GlgP_C,A0A1X0DQW1,760,873
PF28476,GlgP_C,A0A4R5P8D7,757,870
PF28476,GlgP_C,A0A841DJP6,734,859
PF28476,GlgP_C,A0A7Y9YFS3,750,863
PF28476,GlgP_C,A0A1A9GRL0,754,867
PF28476,GlgP_C,A0A930YP99,763,876
PF28476,GlgP_C,A0A6G7XRK2,747,860
PF28476,GlgP_C,R7XYK3,748,861
PF28476,GlgP_C,A0A4Q2T8S1,747,860
PF28476,GlgP_C,A0A7Y9USB5,752,865
PF28476,GlgP_C,A0A930V1D1,753,866
PF28476,GlgP_C,A0A8F4JAM2,398,513
PF28476,GlgP_C,A0A6I3L961,744,863
PF28476,GlgP_C,A0A1H1YFD0,743,856
PF28476,GlgP_C,A0A6L9S7I4,740,852
PF28476,GlgP_C,A0A7K3M7C1,740,852
PF28476,GlgP_C,A0A329QA54,743,855
PF28476,GlgP_C,A0LSP3,752,864
PF28476,GlgP_C,A0A7W3N4E2,743,854
PF28476,GlgP_C,A0A365GZS2,735,847
PF28476,GlgP_C,A0A3M2M282,741,853
PF28476,GlgP_C,A0A6H9YBI9,741,853
PF28476,GlgP_C,A0A931DG29,743,857
PF28476,GlgP_C,A0A1I4VSM0,744,856
PF28476,GlgP_C,A0A6N7IEJ3,746,859
PF28476,GlgP_C,A0A7W7W4J9,753,867
PF28476,GlgP_C,A0A223SAU1,744,860
PF28476,GlgP_C,A0A368T419,748,863
PF28476,GlgP_C,A0A2P8DJV5,749,863
PF28476,GlgP_C,A0A853BJX3,746,863
PF28476,GlgP_C,A0A0C2JTI2,746,862
PF28476,GlgP_C,A0A7W0HSL9,731,844
PF28476,GlgP_C,A0A841D0F1,736,849
PF28476,GlgP_C,A0A9W6MFX4,736,849
PF28476,GlgP_C,A0A852V7S6,736,849
PF28476,GlgP_C,A0A840P3Z3,741,854
PF28476,GlgP_C,A0A919R8U9,744,857
PF28476,GlgP_C,D6Y6R5,739,852
PF28476,GlgP_C,A0A4U3MJI5,741,854
PF28476,GlgP_C,A0A5M3XPT9,743,856
PF28476,GlgP_C,A0A8J3REK2,704,817
PF28476,GlgP_C,A0A2T0MLA6,736,849
PF28476,GlgP_C,A0A941IK57,740,860
PF28476,GlgP_C,D6ZL32,732,850
PF28476,GlgP_C,E0QPH8,729,847
PF28476,GlgP_C,A0A255GIF9,747,862
PF28476,GlgP_C,A0A2U3C568,750,865
PF28476,GlgP_C,A0A1C4KG28,781,897
PF28476,GlgP_C,A0A1H8N1Q8,744,858
PF28476,GlgP_C,A0A4U0SJ45,758,871
PF01113,DapB_N,DAPB,7,130
PF01113,DapB_N,DAPB,8,133
PF01113,DapB_N,DAPB,5,119
PF01113,DapB_N,DAPB,6,120
PF01113,DapB_N,A0A641AA92,1,106
PF01113,DapB_N,DAPB,1,102
PF01113,DapB_N,Q8A2I5,1,104
PF01113,DapB_N,Q7MTF9,1,103
PF01113,DapB_N,DAPB,1,98
PF01113,DapB_N,A0A4Y6UP26,3,121
PF01113,DapB_N,DAPB,4,105
PF01113,DapB_N,A0A0F7WP29,5,110
PF01113,DapB_N,DAPB,1,105
PF01113,DapB_N,DAPB,3,107
PF01113,DapB_N,DAPB,3,107
PF01113,DapB_N,Q7PAT9,2,105
PF01113,DapB_N,DAPB,2,102
PF01113,DapB_N,DAPB,2,115
PF01113,DapB_N,DAPB,1,118
PF01113,DapB_N,DAPB,2,116
PF01113,DapB_N,Q6Q8U0,2,93
PF01113,DapB_N,DAPB,3,112
PF01113,DapB_N,DAPB,2,113
PF01113,DapB_N,DAPB,2,112
PF01113,DapB_N,DAPB,7,117
PF01113,DapB_N,DAPB1,73,197
PF01113,DapB_N,DAPB,3,127
PF01113,DapB_N,DAPB,2,131
PF01113,DapB_N,DAPB,2,129
PF01113,DapB_N,A0A0E3LTD0,2,128
PF01113,DapB_N,DAPB,2,131
PF01113,DapB_N,DAPB,2,131
PF01113,DapB_N,DAPB,1,118
PF01113,DapB_N,DAPB,2,109
PF01113,DapB_N,A0A2B7HVV0,2,104
PF01113,DapB_N,DAPB,4,108
PF01113,DapB_N,DAPB,1,105
PF01113,DapB_N,DAPB,3,107
PF01113,DapB_N,DAPB,3,107
PF01113,DapB_N,DAPB,9,143
PF01113,DapB_N,DAPB,4,138
PF01113,DapB_N,DAPB,9,145
PF01113,DapB_N,DAPB,5,139
PF01113,DapB_N,DAPB,10,138
PF01113,DapB_N,DAPB,3,131
PF01113,DapB_N,DAPB,7,137
PF01113,DapB_N,DAPB,7,140
PF01113,DapB_N,DAPB,3,107
PF01113,DapB_N,DAPB,3,128
PF01113,DapB_N,DAPB,2,126
PF01113,DapB_N,DAPB,4,128
PF01113,DapB_N,DAPB,6,129
PF01113,DapB_N,DAPB,3,118
PF01113,DapB_N,DAPB,6,121
PF01113,DapB_N,DAPB,3,118
PF01113,DapB_N,A0A2S3U3P9,2,124
PF01113,DapB_N,DAPB,2,122
PF01113,DapB_N,DAPB,1,125
PF01113,DapB_N,G3P,3,127
PF01113,DapB_N,DAPB2,6,114
PF01113,DapB_N,DAPB,5,113
PF01113,DapB_N,DAPB,2,125
PF01113,DapB_N,DAPB,3,119
PF01113,DapB_N,DAPB,4,126
PF01113,DapB_N,Q76E50,2,124
PF01113,DapB_N,K0MES9,7,128
PF01113,DapB_N,DAPB,1,123
PF01113,DapB_N,DAPB,4,126
PF01113,DapB_N,DAPB,3,125
PF01113,DapB_N,DAPB,2,124
PF01113,DapB_N,DAPB,6,129
PF01113,DapB_N,DAPB,6,129
PF01113,DapB_N,DAPB,6,129
PF01113,DapB_N,DAPB,6,129
PF01113,DapB_N,DAPB,3,126
PF01113,DapB_N,DAPB,3,126
PF01113,DapB_N,DAPB,2,125
PF01113,DapB_N,DAPB,6,129
PF01113,DapB_N,DAPB,6,129
PF01113,DapB_N,DAPB,5,128
PF01113,DapB_N,DAPB,10,133
PF01113,DapB_N,DAPB,1,130
PF01113,DapB_N,A0A7G2SED2,5,127
PF01113,DapB_N,DAPB,2,126
PF01113,DapB_N,A0A0P9THS0,2,125
PF01113,DapB_N,DAPB,5,128
PF01113,DapB_N,DAPB,2,125
PF01113,DapB_N,DAPB,2,125
PF01113,DapB_N,A0A0L8T6W2,2,125
PF01113,DapB_N,DAPB,2,125
PF01113,DapB_N,DAPB,1,124
PF01113,DapB_N,A0AAE9XVX7,4,127
PF01113,DapB_N,DAPB,1,124
PF01113,DapB_N,A0A1A5JTT6,7,130
PF01113,DapB_N,DAPB,6,129
PF01113,DapB_N,DAPB,6,129
PF01113,DapB_N,DAPB,4,127
PF08573,SAE2,A7EHS6,818,931
PF08573,SAE2,K1XJQ4,765,879
PF08573,SAE2,N1JAC1,669,781
PF08573,SAE2,K2QMT4,685,814
PF08573,SAE2,A6QXF1,580,698
PF08573,SAE2,K9GH66,531,644
PF08573,SAE2,S7ZFJ1,538,651
PF08573,SAE2,Q0C7X1,553,660
PF08573,SAE2,Q2UBG1,578,691
PF08573,SAE2,Q4WJ12,592,713
PF08573,SAE2,A1CQQ5,601,715
PF08573,SAE2,Q5B2W8,636,746
PF08573,SAE2,V5G8U1,596,704
PF08573,SAE2,A0A0E1S0E2,506,619
PF08573,SAE2,B8MIH1,527,638
PF08573,SAE2,B6QI01,531,638
PF08573,SAE2,R7YIL4,44,162
PF08573,SAE2,M2LPK7,49,141
PF08573,SAE2,M3DD38,557,666
PF08573,SAE2,M3AL62,586,695
PF08573,SAE2,Q6CAW9,281,367
PF08573,SAE2,K0KYR9,345,433
PF08573,SAE2,L8FW33,668,782
PF08573,SAE2,S3D4M1,1780,1890
PF08573,SAE2,D5G6S3,753,858
PF08573,SAE2,M7PH51,512,602
PF08573,SAE2,G4T6G7,511,623
PF08573,SAE2,D8TZY3,1212,1334
PF08573,SAE2,U5H7H3,912,1008
PF08573,SAE2,A5KDY4,614,675
PF08573,SAE2,Q7RC03,655,702
PF08573,SAE2,Q8IJ92,828,919
PF08573,SAE2,M2RE09,545,667
PF08573,SAE2,K5WA36,3,107
PF08573,SAE2,B0D6P4,594,705
PF08573,SAE2,D6RQQ4,500,609
PF08573,SAE2,K5WXW1,158,273
PF08573,SAE2,D8QK15,22,127
PF08573,SAE2,F8QCA3,58,170
PF08573,SAE2,L8X3G3,548,662
PF08573,SAE2,Q5KBH7,547,636
PF08573,SAE2,S8ECL8,20,142
PF08573,SAE2,S8AB09,697,808
PF08573,SAE2,G1XMF8,687,795
PF08573,SAE2,C9S6J2,584,692
PF08573,SAE2,E3QN78,583,693
PF08573,SAE2,T0K2Q0,212,321
PF08573,SAE2,M1W8U9,554,667
PF08573,SAE2,I1S0Q5,546,659
PF08573,SAE2,C7YS48,547,660
PF08573,SAE2,G9MJG8,497,610
PF08573,SAE2,G3JFP6,581,694
PF08573,SAE2,F0XGB0,530,643
PF08573,SAE2,U7PUW0,660,773
PF08573,SAE2,S3BWL1,667,780
PF08573,SAE2,J3P8S9,497,611
PF08573,SAE2,G4N4L6,606,724
PF08573,SAE2,G0SEF9,534,648
PF08573,SAE2,B2B809,556,669
PF08573,SAE2,Q2GYE2,567,680
PF08573,SAE2,M7SB40,417,528
PF20890,Dbr1_C,DBR1,268,353
PF14113,Tae4,F0NXY1,402,528
PF14113,Tae4,K9XUW0,503,618
PF14113,Tae4,H8L6S0,47,163
PF14113,Tae4,A9UZN1,32,140
PF14113,Tae4,A7SJ96,60,175
PF14113,Tae4,Q7CUP8,43,158
PF14113,Tae4,Q0K3X0,45,194
PF14113,Tae4,R4JJZ3,46,203
PF14113,Tae4,V5SFE3,42,178
PF14113,Tae4,Q6LLE7,32,167
PF14113,Tae4,D5V1I1,45,193
PF14113,Tae4,E8X572,45,173
PF12373,Msg2_C,O74673,829,857
PF12373,Msg2_C,B4X711,816,844
PF12373,Msg2_C,B4X717,823,857
PF12373,Msg2_C,B4X705,825,853
PF12373,Msg2_C,B4X721,820,848
PF12373,Msg2_C,B4X719,821,849
PF12373,Msg2_C,B4X713,856,885
PF12373,Msg2_C,B4X710,828,857
PF12373,Msg2_C,B4X715,838,867
PF12373,Msg2_C,B4X712,810,839
PF12373,Msg2_C,O59920,1049,1078
PF12373,Msg2_C,Q96VI2,860,889
PF12373,Msg2_C,P78734,867,896
PF12373,Msg2_C,Q6AHT9,764,793
PF12373,Msg2_C,Q6AHV4,886,915
PF12373,Msg2_C,Q6AHS9,895,924
PF12373,Msg2_C,Q9UVY2,869,898
PF06488,L_lac_phage_MSP,S1NGH0,1,207
PF06488,L_lac_phage_MSP,TUBE,1,217
PF06488,L_lac_phage_MSP,A0A2A5RIG2,1,220
PF01525,Rota_NS26,M4H296,1,218
PF01525,Rota_NS26,NSP5,1,212
PF16648,Calpain_u2,I3JFK9,524,577
PF16648,Calpain_u2,G3P5W5,461,510
PF16648,Calpain_u2,G1QWI5,605,652
PF16648,Calpain_u2,G1MBZ6,583,630
PF16648,Calpain_u2,W5N7I7,576,634
PF16648,Calpain_u2,A0A1D5PLJ8,576,629
PF16648,Calpain_u2,H0ZLH4,576,623
PF15247,SLBP_RNA_bind,T1HPA0,169,237
PF15247,SLBP_RNA_bind,A0A8R2A2B4,191,259
PF15247,SLBP_RNA_bind,E0VMR0,123,191
PF15247,SLBP_RNA_bind,Q16T18,243,311
PF15247,SLBP_RNA_bind,A0A7M7FZ87,147,215
PF15247,SLBP_RNA_bind,B4K1C7,182,250
PF15247,SLBP_RNA_bind,A0A1I7W3C3,274,342
PF15247,SLBP_RNA_bind,A0A2A6B3V8,181,250
PF15247,SLBP_RNA_bind,G0MVJ5,221,290
PF15247,SLBP_RNA_bind,T1EK62,2,70
PF15247,SLBP_RNA_bind,H3CQ78,8,77
PF15247,SLBP_RNA_bind,U3K5X1,92,161
PF15247,SLBP_RNA_bind,G1KG03,44,113
PF15247,SLBP_RNA_bind,F7CY79,31,100
PF15247,SLBP_RNA_bind,B7QCH1,57,125
PF15247,SLBP_RNA_bind,F4QCB4,155,223
PF15247,SLBP_RNA_bind,D3BIV3,89,157
PF15247,SLBP_RNA_bind,Q54J82,201,269
PF15247,SLBP_RNA_bind,F0ZS46,213,281
PF15247,SLBP_RNA_bind,A7RH28,3,71
PF15247,SLBP_RNA_bind,B9Q2I0,472,540
PF15247,SLBP_RNA_bind,Q4UDA9,310,377
PF15247,SLBP_RNA_bind,A7AQ18,291,359
PF15247,SLBP_RNA_bind,B6ABS8,132,205
PF15247,SLBP_RNA_bind,Q5CYC4,20,93
PF15247,SLBP_RNA_bind,Q4N2F8,1,72
PF15247,SLBP_RNA_bind,Q8I3R9,19,92
PF15247,SLBP_RNA_bind,A5K9G8,19,92
PF15247,SLBP_RNA_bind,A9VC02,240,308
PF15247,SLBP_RNA_bind,Q4CLI6,263,335
PF15247,SLBP_RNA_bind,Q4Q9Q6,484,556
PF15247,SLBP_RNA_bind,A4HE27,165,236
PF15247,SLBP_RNA_bind,C4LTC7,84,152
PF15247,SLBP_RNA_bind,B8BU79,58,129
PF15247,SLBP_RNA_bind,B7FSJ1,53,124
PF15247,SLBP_RNA_bind,D7FLR7,919,987
PF15247,SLBP_RNA_bind,F4P307,345,413
PF15247,SLBP_RNA_bind,C1MLB9,1,72
PF15247,SLBP_RNA_bind,C1FDL0,1,72
PF15247,SLBP_RNA_bind,F0ZGI2,359,427
PF15247,SLBP_RNA_bind,D3BFF0,383,451
PF15247,SLBP_RNA_bind,F4PV83,309,377
PF15247,SLBP_RNA_bind,F0ZJG8,32,103
PF15247,SLBP_RNA_bind,C4LUS4,95,163
PF15247,SLBP_RNA_bind,E1ZHQ3,601,670
PF15247,SLBP_RNA_bind,D8U5D6,59,132
PF15247,SLBP_RNA_bind,A0A0D2VIS4,208,277
PF15247,SLBP_RNA_bind,A0A212FPX6,64,132
PF15247,SLBP_RNA_bind,A0A8R1WR46,61,129
PF15247,SLBP_RNA_bind,E9G293,23,91
PF15247,SLBP_RNA_bind,T1KNY7,121,189
PF15247,SLBP_RNA_bind,D6X336,167,235
PF17790,MG1,H3B9Z5,22,122
PF17790,MG1,K7FX06,23,124
PF17790,MG1,R4GBP5,16,115
PF17790,MG1,M7ANH2,22,122
PF17790,MG1,CO3,23,123
PF17790,MG1,F6YF42,19,118
PF17790,MG1,F6WUL9,16,110
PF17790,MG1,A0A0D9R520,22,131
PF17790,MG1,F6YQE3,24,129
PF17790,MG1,A7SDN3,26,129
PF17790,MG1,CO5,20,120
PF17790,MG1,K7FAC8,20,120
PF17790,MG1,A0A0P7Z1C6,19,126
PF17790,MG1,E7FCV2,20,118
PF17790,MG1,H3CK04,18,116
PF17790,MG1,A0A0P7T6S5,1,102
PF17790,MG1,M4ADB7,6,108
PF17790,MG1,H2TQQ9,24,125
PF17790,MG1,A0A087XKB7,24,127
PF17790,MG1,G3Q8J4,41,135
PF17790,MG1,M4AH41,29,128
PF17790,MG1,W5MRU4,22,122
PF17790,MG1,W5LVN2,21,118
PF17790,MG1,F6WUR8,6,102
PF05635,23S_rRNA_IVP,K7X2Z4,7,113
PF05635,23S_rRNA_IVP,K9YH45,8,113
PF05635,23S_rRNA_IVP,D9SJX5,4,109
PF05635,23S_rRNA_IVP,D5CN49,4,109
PF05635,23S_rRNA_IVP,C1F7U7,26,131
PF05635,23S_rRNA_IVP,G8P1L2,20,125
PF05635,23S_rRNA_IVP,I4AMQ8,6,111
PF05635,23S_rRNA_IVP,Q2YL20,7,112
PF05635,23S_rRNA_IVP,F2NF90,5,110
PF05635,23S_rRNA_IVP,F2NDE3,10,115
PF05635,23S_rRNA_IVP,I2F4K9,4,109
PF05635,23S_rRNA_IVP,C5CDC7,4,109
PF05635,23S_rRNA_IVP,G7UVS6,7,112
PF05635,23S_rRNA_IVP,Q3SL15,5,110
PF05635,23S_rRNA_IVP,K9UJT0,7,112
PF05635,23S_rRNA_IVP,D2R4T7,5,110
PF05635,23S_rRNA_IVP,D9QKX5,8,113
PF05635,23S_rRNA_IVP,E8R2K1,9,114
PF05635,23S_rRNA_IVP,E8WZ34,6,111
PF05635,23S_rRNA_IVP,E8WXE2,5,110
PF05635,23S_rRNA_IVP,C1AA20,19,123
PF05635,23S_rRNA_IVP,W0RTW1,8,113
PF05635,23S_rRNA_IVP,W0RFI9,7,112
PF05635,23S_rRNA_IVP,W0RF96,7,111
PF05635,23S_rRNA_IVP,F4KMJ2,7,112
PF05635,23S_rRNA_IVP,D2RJ71,4,109
PF05635,23S_rRNA_IVP,G0VS66,7,112
PF05635,23S_rRNA_IVP,D2RIS4,7,112
PF05635,23S_rRNA_IVP,W0REL6,5,108
PF05635,23S_rRNA_IVP,W0RL62,78,182
PF05635,23S_rRNA_IVP,W0REV6,12,116
PF05635,23S_rRNA_IVP,W0RFD8,8,112
PF05635,23S_rRNA_IVP,F2NDM0,9,114
PF05635,23S_rRNA_IVP,A1BJP6,4,109
PF05635,23S_rRNA_IVP,D5SQA6,5,110
PF05635,23S_rRNA_IVP,W8U8X0,2,107
PF05635,23S_rRNA_IVP,D3G0A4,6,111
PF05635,23S_rRNA_IVP,F8E9W9,6,111
PF05635,23S_rRNA_IVP,I8ZEW1,7,112
PF05635,23S_rRNA_IVP,E6SQZ6,6,111
PF05635,23S_rRNA_IVP,I5B0Z6,9,114
PF05635,23S_rRNA_IVP,D5EP79,8,110
PF05635,23S_rRNA_IVP,B2JAE0,9,111
PF05635,23S_rRNA_IVP,K9V0V8,9,111
PF05635,23S_rRNA_IVP,K7WXD0,8,110
PF05635,23S_rRNA_IVP,K9PEQ9,10,112
PF05635,23S_rRNA_IVP,K9TXU1,10,112
PF05635,23S_rRNA_IVP,D7CW31,9,111
PF05635,23S_rRNA_IVP,I6ZV88,6,111
PF05635,23S_rRNA_IVP,D5XC72,6,111
PF05635,23S_rRNA_IVP,L0K9Z5,6,111
PF05635,23S_rRNA_IVP,L0KAV3,5,110
PF05635,23S_rRNA_IVP,F8A897,42,147
PF05635,23S_rRNA_IVP,F8E8V3,7,112
PF05635,23S_rRNA_IVP,E4TIM6,29,134
PF05635,23S_rRNA_IVP,G8P1R0,5,110
PF05635,23S_rRNA_IVP,E8X373,5,110
PF05635,23S_rRNA_IVP,W0E6F2,5,110
PF05635,23S_rRNA_IVP,Q1IID5,5,110
PF05635,23S_rRNA_IVP,K9PL68,18,123
PF05635,23S_rRNA_IVP,K9WT17,18,123
PF05635,23S_rRNA_IVP,A0A2S0QBE6,5,110
PF05635,23S_rRNA_IVP,B1ZXY4,5,110
PF05635,23S_rRNA_IVP,W0F0R8,5,110
PF05635,23S_rRNA_IVP,F4L102,5,110
PF05635,23S_rRNA_IVP,H8XNL5,5,110
PF05635,23S_rRNA_IVP,F0SB98,5,110
PF05635,23S_rRNA_IVP,C6VV56,5,110
PF05635,23S_rRNA_IVP,W0F0V1,5,111
PF05635,23S_rRNA_IVP,A0A6N4SV02,5,110
PF05635,23S_rRNA_IVP,H6L396,7,109
PF05635,23S_rRNA_IVP,G2Z612,8,114
PF05635,23S_rRNA_IVP,H8KNY5,8,113
PF05635,23S_rRNA_IVP,A3HZI0,8,113
PF05635,23S_rRNA_IVP,L0G160,8,113
PF05635,23S_rRNA_IVP,K9UC44,10,115
PF05635,23S_rRNA_IVP,K9U3H0,10,115
PF05635,23S_rRNA_IVP,W0J769,8,113
PF05635,23S_rRNA_IVP,Q2S5B2,20,125
PF05635,23S_rRNA_IVP,A5GBK5,8,113
PF05635,23S_rRNA_IVP,D1B6S9,8,113
PF05635,23S_rRNA_IVP,S6ACD2,7,112
PF05635,23S_rRNA_IVP,S0ETT1,8,113
PF05635,23S_rRNA_IVP,K9PJR3,8,113
PF05635,23S_rRNA_IVP,D5CQB2,7,112
PF05635,23S_rRNA_IVP,D7CVK7,17,122
PF05635,23S_rRNA_IVP,A1BJM0,7,112
PF05635,23S_rRNA_IVP,W0F0L6,8,113
PF05635,23S_rRNA_IVP,W0F2N7,8,113
PF05635,23S_rRNA_IVP,F4KZN6,5,107
PF05635,23S_rRNA_IVP,W0EZI8,8,113
PF05635,23S_rRNA_IVP,G2Z617,8,113
PF05635,23S_rRNA_IVP,G8XAU5,8,114
PF05635,23S_rRNA_IVP,G2PQ38,8,113
PF05635,23S_rRNA_IVP,J9QY69,17,122
PF05635,23S_rRNA_IVP,I3Z6R0,7,112
PF05635,23S_rRNA_IVP,B8GN39,7,112
PF05635,23S_rRNA_IVP,Q5E8I8,4,106
PF05635,23S_rRNA_IVP,C5BSK2,4,106
PF05635,23S_rRNA_IVP,A1S7W2,4,106
PF05635,23S_rRNA_IVP,Q12KS7,7,109
PF05635,23S_rRNA_IVP,Q07Z83,4,106
PF05635,23S_rRNA_IVP,Q5E8J7,4,106
PF05635,23S_rRNA_IVP,H8GNH5,4,106
PF05635,23S_rRNA_IVP,F2LWR1,4,106
PF05635,23S_rRNA_IVP,F8E889,4,106
PF05635,23S_rRNA_IVP,Q3IEI1,5,107
PF05635,23S_rRNA_IVP,A1ST26,4,106
PF05635,23S_rRNA_IVP,D4ZIH1,5,107
PF05635,23S_rRNA_IVP,E6X1E5,4,106
PF05635,23S_rRNA_IVP,Q21IS5,4,106
PF05635,23S_rRNA_IVP,B8GNG9,7,109
PF05635,23S_rRNA_IVP,D9SFK4,5,107
PF05635,23S_rRNA_IVP,Q7UI39,6,107
PF05635,23S_rRNA_IVP,B5EEZ0,7,109
